id;reference-date;status;status-prev;status-after;counterparty-type;economic-sector-code;geographic-area;balance;limit-balance
6691;2019-10-01;1;0;0;;missing;missing;10.58; -   
6692;2019-03-01;1;0;0;;missing;missing;46.00; -   
6693;2019-07-01;1;0;0;;missing;missing;11.46; -   
6694;2019-07-01;1;0;0;;missing;missing;142.74; -   
6695;2019-04-01;1;0;0;;missing;missing;32.00; -   
6696;2019-10-01;1;0;0;;missing;missing;11.65; -   
6697;2019-07-01;1;0;0;;missing;missing;17.02; -   
6698;2019-07-01;1;0;0;;missing;missing;14.21; -   
6699;2019-04-01;1;0;0;;missing;missing; 2.339.26 ; -   
6700;2019-05-01;1;0;0;;missing;missing;14.39; -   
6701;2019-11-01;1;0;0;;missing;missing; 3.019.71 ; 2.000.00 
6702;2019-12-01;1;0;0;;missing;missing;177.20; -   
6703;2019-05-01;1;0;0;;missing;missing;17.11; -   
6704;2019-04-01;1;0;0;;missing;missing;43.09; -   
6705;2019-07-01;1;0;0;;missing;missing;11.08; -   
6706;2019-06-01;1;0;0;;missing;missing;5.64; -   
6707;2019-07-01;1;0;0;;missing;missing;19.63; -   
6708;2019-07-01;1;0;0;;missing;missing;80.35; -   
6709;2019-03-01;1;0;0;;missing;missing;5.01; -   
6710;2019-01-01;1;0;0;;missing;missing;54.46; -   
6711;2019-07-01;1;0;0;;missing;missing;62.13; -   
6712;2019-12-01;1;0;0;;missing;missing;343.81; -   
6713;2019-02-01;1;0;0;;missing;missing;220.57; -   
6714;2019-12-01;1;0;0;;missing;missing;59.23; -   
6715;2019-06-01;1;0;0;;missing;missing;9.00; -   
6716;2019-09-01;1;0;0;;missing;missing; 3.194.36 ; -   
6717;2019-10-01;1;0;0;;missing;missing;32.37; -   
6718;2019-07-01;1;0;0;;missing;missing; 1.640.95 ; -   
6719;2019-04-01;1;0;0;;missing;missing;6.02; -   
6720;2019-02-01;1;0;0;;missing;missing;81.09; -   
6721;2019-04-01;1;0;0;;missing;missing;70.66; -   
6722;2019-10-01;1;0;0;;missing;missing;20.14; -   
6723;2019-07-01;1;0;0;;missing;missing;82.85; -   
6724;2019-08-01;1;0;0;;missing;missing;14.38; -   
6725;2019-07-01;1;0;0;;missing;missing;17.99; -   
6726;2019-07-01;1;0;0;;missing;missing;70.99; -   
6727;2019-01-01;1;0;0;;missing;missing;83.24; -   
6728;2019-04-01;1;0;0;;missing;missing;18.45; -   
6729;2019-08-01;1;0;0;;missing;missing;137.65; -   
6730;2019-09-01;1;0;0;;missing;missing;51.32; -   
6731;2019-04-01;1;0;0;;missing;missing; 95.720.71 ; 87.074.91 
6732;2019-03-01;1;0;0;;missing;missing; 1.055.34 ; 1.000.00 
6733;2019-10-01;1;0;0;;missing;missing;40.98; -   
6734;2019-04-01;1;0;0;;missing;missing;58.62; -   
6735;2019-08-01;1;0;0;;missing;missing;46.04; -   
6736;2019-04-01;1;0;0;;missing;missing;36.41; -   
6737;2019-10-01;1;0;0;;missing;missing;30.72; -   
6738;2019-04-01;1;0;0;;missing;missing;2.00; -   
6739;2019-07-01;1;0;0;;missing;missing;406.31; -   
6740;2019-10-01;1;0;0;;missing;missing;52.51; -   
6741;2019-06-01;1;0;0;;missing;missing;48.36; -   
6742;2019-04-01;1;0;0;;missing;missing;66.84; -   
6743;2019-09-01;1;0;0;;missing;missing;15.10; -   
6744;2019-07-01;1;0;0;;missing;missing;22.48; -   
6745;2019-06-01;1;0;0;;missing;missing;12.99; -   
6746;2019-07-01;1;0;0;;missing;missing;31.30; -   
6747;2019-04-01;1;0;0;;missing;missing;39.94; -   
6748;2019-10-01;1;0;0;;missing;missing;110.46; -   
6749;2019-04-01;1;0;0;;missing;missing;16.88; -   
6750;2019-03-01;1;0;0;;missing;missing;37.88; -   
6751;2019-03-01;1;0;0;;missing;missing;27.54; -   
6752;2019-10-01;1;0;0;;missing;missing;262.40; -   
6753;2019-03-01;1;0;0;;missing;missing; 2.690.08 ; 2.653.80 
6754;2019-12-01;1;0;0;;missing;missing;12.62; -   
6755;2019-04-01;1;0;0;;missing;missing;51.91; -   
6756;2019-05-01;1;0;0;;missing;missing;6.45; -   
6757;2019-02-01;1;0;0;;missing;missing; 1.149.02 ; -   
6758;2019-06-01;1;0;0;;missing;missing;6.00; -   
6759;2019-06-01;1;0;0;;missing;missing;7.80; -   
6760;2019-11-01;1;0;0;;missing;missing;5.63; -   
6761;2019-07-01;1;0;0;;missing;missing;48.20; -   
6762;2019-02-01;1;0;0;;missing;missing;82.33; -   
6763;2019-04-01;1;0;0;;missing;missing; 2.801.98 ; -   
6764;2019-09-01;1;0;0;;missing;missing; 1.190.39 ; 1.000.00 
6765;2019-04-01;1;0;0;;missing;missing;85.79; -   
6766;2019-04-01;1;0;0;;missing;missing;4.31; -   
6767;2019-11-01;1;0;0;;missing;missing; 1.959.08 ; -   
6768;2019-03-01;1;0;0;;missing;missing;28.25; -   
6769;2019-10-01;1;0;0;;missing;missing;22.96; -   
6770;2019-06-01;1;0;0;;missing;missing;23.55; -   
6771;2019-06-01;1;0;0;;missing;missing;7.74; -   
6772;2019-12-01;2;0;0;;missing;missing; 78.997.02 ; 78.551.23 
6773;2019-02-01;1;0;0;;missing;missing;83.84; -   
6774;2019-06-01;1;0;0;;missing;missing; 73.196.19 ; 73.196.19 
6775;2019-04-01;1;0;0;;missing;missing;51.76; -   
6776;2019-10-01;1;0;0;;missing;missing;28.50; -   
6777;2019-06-01;1;0;0;;missing;missing;15.04; -   
6778;2019-02-01;1;0;0;;missing;missing;70.07; -   
6779;2019-07-01;1;0;0;;missing;missing;53.63; -   
6780;2019-04-01;1;0;0;;missing;missing;8.46; -   
6781;2019-10-01;1;0;0;;missing;missing;36.19; -   
6782;2019-06-01;1;0;0;;missing;missing;141.10; -   
6783;2019-04-01;1;0;0;;missing;missing;58.98; -   
6784;2019-08-01;1;0;0;;missing;missing;24.66; -   
6785;2019-04-01;1;0;0;;missing;missing;68.33; -   
6786;2019-09-01;1;0;0;;missing;missing;18.00; -   
6787;2019-04-01;1;0;0;;missing;missing;92.25; -   
6788;2019-10-01;1;0;0;;missing;missing;5.82; -   
6789;2019-09-01;1;0;0;;missing;missing; 3.629.16 ; 2.364.07 
6790;2019-07-01;1;0;0;;missing;missing;14.27; -   
6791;2019-07-01;1;0;0;;missing;missing;42.89; -   
6792;2019-04-01;1;0;0;;missing;missing;19.32; -   
6793;2019-05-01;1;0;0;;missing;missing;3.60; -   
6794;2019-05-01;1;0;0;;missing;missing; 16.789.69 ; 15.000.00 
6795;2019-10-01;1;0;0;;missing;missing;7.55; -   
6796;2019-03-01;1;0;0;;missing;missing; 2.070.82 ; 2.000.00 
6797;2019-02-01;1;0;0;;missing;missing;104.78; -   
6798;2019-07-01;1;0;0;;missing;missing;31.19; -   
6799;2019-05-01;1;0;0;;missing;missing;19.33; -   
6800;2019-09-01;1;0;0;;missing;missing;5.54; -   
6801;2019-10-01;1;0;0;;missing;missing;32.46; -   
6802;2019-11-01;1;0;0;;missing;missing; 1.518.98 ; -   
6803;2019-05-01;1;0;0;;missing;missing;40.30; -   
6804;2019-10-01;1;0;0;;missing;missing;11.12; -   
6805;2019-09-01;1;0;0;;missing;missing;15.53; -   
6806;2019-10-01;1;0;0;;missing;missing;32.66; -   
6807;2019-04-01;1;0;0;;missing;missing;18.16; -   
6808;2019-10-01;1;0;0;;missing;missing;58.68; -   
6809;2019-11-01;2;0;0;;missing;missing; 544.743.50 ; 546.805.23 
6810;2019-10-01;1;0;0;;missing;missing;70.08; -   
6811;2019-06-01;1;0;0;;missing;missing;1.64; -   
6812;2019-08-01;1;0;0;;missing;missing;73.62; -   
6813;2019-07-01;1;0;0;;missing;missing;17.35; -   
6814;2019-04-01;1;0;0;;missing;missing;198.53; -   
6815;2019-10-01;1;0;0;;missing;missing;6.91; -   
6816;2019-11-01;1;0;0;;missing;missing;14.35; -   
6817;2019-10-01;1;0;0;;missing;missing;12.69; -   
6818;2019-02-01;1;0;0;;missing;missing;55.28; -   
6819;2019-12-01;1;0;0;;missing;missing;12.39; -   
6820;2019-09-01;1;0;0;;missing;missing;11.95; -   
6821;2019-07-01;1;0;0;;missing;missing;8.05; -   
6822;2019-07-01;1;0;0;;missing;missing;8.61; -   
6823;2019-08-01;1;0;0;;missing;missing; 35.680.28 ; 34.220.22 
6824;2019-07-01;1;0;0;;missing;missing;11.96; -   
6825;2019-04-01;1;0;0;;missing;missing;44.45; -   
6826;2019-04-01;1;0;0;;missing;missing;66.91; -   
6827;2019-08-01;1;0;0;;missing;missing;25.14; -   
6828;2019-11-01;1;0;0;;missing;missing; 2.104.80 ; 2.000.00 
6829;2019-09-01;1;0;0;;missing;missing;10.51; -   
6830;2019-10-01;1;0;0;;missing;missing;31.84; -   
6831;2019-05-01;1;0;0;;missing;missing; 1.996.47 ; -   
6832;2019-05-01;1;0;0;;missing;missing; 9.776.11 ; 9.600.00 
6833;2019-04-01;1;0;0;;missing;missing;6.45; -   
6834;2019-04-01;1;0;0;;missing;missing;143.16; -   
6835;2019-07-01;1;0;0;;missing;missing;71.63; -   
6836;2019-07-01;1;0;0;;missing;missing;99.59; -   
6837;2019-07-01;1;0;0;;missing;missing; 7.071.44 ; 7.069.74 
6838;2019-07-01;1;0;0;;missing;missing; 4.621.75 ; 5.000.00 
6839;2019-07-01;1;0;0;;missing;missing;93.34; -   
6840;2019-02-01;2;0;0;;missing;missing; 6.816.95 ; 6.699.90 
6841;2019-03-01;1;0;0;;missing;missing;28.88; -   
6842;2019-04-01;1;0;0;;missing;missing;75.56; -   
6843;2019-06-01;1;0;0;;missing;missing;26.62; -   
6844;2019-04-01;1;0;0;;missing;missing;21.60; -   
6845;2019-07-01;1;0;0;;missing;missing;40.84; -   
6846;2019-04-01;1;0;0;;missing;missing;30.68; -   
6847;2019-02-01;1;0;0;;missing;missing;9.59; -   
6848;2019-12-01;1;0;0;;missing;missing; 5.291.21 ; 5.000.00 
6849;2019-03-01;1;0;0;;missing;missing;104.20; -   
6850;2019-07-01;1;0;0;;missing;missing;31.80; -   
6851;2019-07-01;1;0;0;;missing;missing;22.85; -   
6852;2019-07-01;1;0;0;;missing;missing;17.66; -   
6853;2019-09-01;1;0;0;;missing;missing;9.84; -   
6854;2019-05-01;1;0;0;;missing;missing;354.01; -   
6855;2019-05-01;1;0;0;;missing;missing; 11.053.17 ; 10.000.00 
6856;2019-05-01;1;0;0;;missing;missing; 5.452.26 ; 5.000.00 
6857;2019-03-01;1;0;0;;missing;missing;59.43; -   
6858;2019-10-01;1;0;0;;missing;missing;16.29; -   
6859;2019-03-01;1;0;0;;missing;missing;5.83; -   
6860;2019-07-01;1;0;0;;missing;missing;55.94; -   
6861;2019-08-01;1;0;0;;missing;missing;70.61; -   
6862;2019-06-01;1;0;0;;missing;missing; 3.082.78 ; 3.000.00 
6863;2019-04-01;1;0;0;;missing;missing;126.67; -   
6864;2019-04-01;1;0;0;;missing;missing;48.74; -   
6865;2019-04-01;1;0;0;;missing;missing;30.00; -   
6866;2019-01-01;1;0;0;;missing;missing;9.50; -   
6867;2019-10-01;1;0;0;;missing;missing;9.76; -   
6868;2019-07-01;1;0;0;;missing;missing;41.06; -   
6869;2019-12-01;1;0;0;;missing;missing;9.39; -   
6870;2019-04-01;1;0;0;;missing;missing;47.89; -   
6871;2019-09-01;1;0;0;;missing;missing;52.21; -   
6872;2019-09-01;1;0;0;;missing;missing;12.00; -   
6873;2019-05-01;1;0;0;;missing;missing;611.27; -   
6874;2019-01-01;1;0;0;;missing;missing;100.25; -   
6875;2019-12-01;1;0;0;;missing;missing;28.87; -   
6876;2019-10-01;1;0;0;;missing;missing;17.89; -   
6877;2019-07-01;1;0;0;;missing;missing; 2.172.29 ; -   
6878;2019-04-01;1;0;0;;missing;missing; 23.708.71 ; -   
6879;2019-11-01;1;0;0;;missing;missing;737.74; -   
6880;2019-10-01;1;0;0;;missing;missing;8.45; -   
6881;2019-04-01;1;0;0;;missing;missing;37.24; -   
6882;2019-11-01;1;0;0;;missing;missing;1.60; -   
6883;2019-07-01;1;0;0;;missing;missing;9.81; -   
6884;2019-04-01;1;0;0;;missing;missing;18.69; -   
6885;2019-07-01;1;0;0;;missing;missing;34.72; -   
6886;2019-03-01;1;0;0;;missing;missing; 2.095.75 ; 2.000.00 
6887;2019-07-01;1;0;0;;missing;missing; 100.666.24 ; 92.015.33 
6888;2019-04-01;1;0;0;;missing;missing;13.11; -   
6889;2019-10-01;1;0;0;;missing;missing;104.29; -   
6890;2019-04-01;1;0;0;;missing;missing; 2.060.27 ; 2.000.00 
6891;2019-07-01;1;0;0;;missing;missing;25.00; -   
6892;2019-10-01;1;0;0;;missing;missing;6.00; -   
6893;2019-10-01;2;0;0;;missing;missing; 1.056.16 ; 1.000.00 
6894;2019-10-01;1;0;0;;missing;missing;54.08; -   
6895;2019-07-01;1;0;0;;missing;missing;79.80; -   
6896;2019-05-01;1;0;0;;missing;missing; 156.628.46 ; -   
6897;2019-11-01;1;0;0;;missing;missing;366.80; -   
6898;2019-12-01;1;0;0;;missing;missing;36.93; -   
6899;2019-10-01;1;0;0;;missing;missing;12.93; -   
6900;2019-03-01;1;0;0;;missing;missing;124.97; -   
6901;2019-07-01;1;0;0;;missing;missing;5.58; -   
6902;2019-02-01;1;0;0;;missing;missing;18.34; -   
6903;2019-12-01;1;0;0;;missing;missing;19.98; -   
6904;2019-12-01;1;0;0;;missing;missing;55.30; -   
6905;2019-04-01;1;0;0;;missing;missing;17.65; -   
6906;2019-04-01;1;0;0;;missing;missing;49.03; -   
6907;2019-10-01;1;0;0;;missing;missing;48.63; -   
6908;2019-10-01;1;0;0;;missing;missing;96.34; -   
6909;2019-11-01;1;0;0;;missing;missing;619.72; -   
6910;2019-06-01;1;0;0;;missing;missing;13.89; -   
6911;2019-12-01;1;0;0;;missing;missing;7.29; -   
6912;2019-07-01;1;0;0;;missing;missing;24.34; -   
6913;2019-07-01;1;0;0;;missing;missing;3.94; -   
6914;2019-05-01;1;0;0;;missing;missing; 5.596.58 ; 5.164.57 
6915;2019-10-01;1;0;0;;missing;missing;38.44; -   
6916;2019-07-01;1;0;0;;missing;missing;5.05; -   
6917;2019-07-01;1;0;0;;missing;missing;220.84; -   
6918;2019-10-01;1;0;0;;missing;missing;22.99; -   
6919;2019-04-01;1;0;0;;missing;missing; 23.894.56 ; 22.264.17 
6920;2019-02-01;1;0;0;;missing;missing;58.13; -   
6921;2019-07-01;1;0;0;;missing;missing;465.40; -   
6922;2019-06-01;1;0;0;;missing;missing;31.71; -   
6923;2019-04-01;1;0;0;;missing;missing;27.79; -   
6924;2019-02-01;2;0;0;;missing;missing; 217.585.18 ; 211.925.88 
6925;2019-12-01;1;0;0;;missing;missing;5.34; -   
6926;2019-12-01;1;0;0;;missing;missing;22.35; -   
6927;2019-07-01;1;0;0;;missing;missing;85.99; -   
6928;2019-09-01;1;0;0;;missing;missing;7.43; -   
6929;2019-04-01;1;0;0;;missing;missing;69.31; -   
6930;2019-04-01;1;0;0;;missing;missing;26.83; -   
6931;2019-03-01;1;0;0;;missing;missing;3.74; -   
6932;2019-04-01;1;0;0;;missing;missing;67.99; -   
6933;2019-06-01;1;0;0;;missing;missing;9.01; -   
6934;2019-07-01;1;0;0;;missing;missing;19.78; -   
6935;2019-09-01;1;0;0;;missing;missing; 40.841.79 ; 38.413.53 
6936;2019-04-01;1;0;0;;missing;missing;12.35; -   
6937;2019-10-01;1;0;0;;missing;missing;9.41; -   
6938;2019-10-01;1;0;0;;missing;missing;18.13; -   
6939;2019-04-01;1;0;0;;missing;missing;60.64; -   
6940;2019-05-01;1;0;0;;missing;missing;48.60; -   
6941;2019-10-01;1;0;0;;missing;missing;65.86; -   
6942;2019-07-01;1;0;0;;missing;missing;20.46; -   
6943;2019-03-01;1;0;0;;missing;missing;12.75; -   
6944;2019-12-01;1;0;0;;missing;missing;33.93; -   
6945;2019-07-01;1;0;0;;missing;missing;1.79; -   
6946;2019-12-01;1;0;0;;missing;missing;225.03; -   
6947;2019-04-01;1;0;0;;missing;missing;13.85; -   
6948;2019-09-01;1;0;0;;missing;missing;6.00; -   
6949;2019-04-01;1;0;0;;missing;missing;63.90; -   
6950;2019-04-01;1;0;0;;missing;missing;10.31; -   
6951;2019-03-01;1;0;0;;missing;missing;3.47; -   
6952;2019-07-01;1;0;0;;missing;missing;90.22; -   
6953;2019-06-01;1;0;0;;missing;missing;47.03; -   
6954;2019-05-01;1;0;0;;missing;missing; 2.395.78 ; 2.370.00 
6955;2019-10-01;1;0;0;;missing;missing;28.12; -   
6956;2019-07-01;1;0;0;;missing;missing;38.65; -   
6957;2019-07-01;1;0;0;;missing;missing;16.66; -   
6958;2019-07-01;1;0;0;;missing;missing;21.12; -   
6959;2019-03-01;1;0;0;;missing;missing;43.80; -   
6960;2019-10-01;1;0;0;;missing;missing;8.87; -   
6961;2019-10-01;1;0;0;;missing;missing;17.84; -   
6962;2019-06-01;1;0;0;;missing;missing;34.70; -   
6963;2019-09-01;1;0;0;;missing;missing;25.25; -   
6964;2019-03-01;1;0;0;;missing;missing;78.80; -   
6965;2019-10-01;1;0;0;;missing;missing;20.17; -   
6966;2019-12-01;1;0;0;;missing;missing;33.43; -   
6967;2019-06-01;1;0;0;;missing;missing;18.04; -   
6968;2019-07-01;1;0;0;;missing;missing; 6.059.63 ; 6.022.94 
6969;2019-10-01;1;0;0;;missing;missing; 2.373.48 ; 2.000.00 
6970;2019-09-01;1;0;0;;missing;missing;10.21; -   
6971;2019-04-01;1;0;0;;missing;missing;39.41; -   
6972;2019-10-01;1;0;0;;missing;missing;2.12; -   
6973;2019-07-01;1;0;0;;missing;missing;30.54; -   
6974;2019-02-01;1;0;0;;missing;missing; 3.281.97 ; 3.000.00 
6975;2019-09-01;1;0;0;;missing;missing; 1.091.59 ; 1.000.00 
6976;2019-09-01;1;0;0;;missing;missing;24.04; -   
6977;2019-03-01;1;0;0;;missing;missing;32.61; -   
6978;2019-10-01;1;0;0;;missing;missing;33.39; -   
6979;2019-07-01;1;0;0;;missing;missing;5.00; -   
6980;2019-08-01;1;0;0;;missing;missing;6.03; -   
6981;2019-09-01;1;0;0;;missing;missing;72.39; -   
6982;2019-05-01;1;0;0;;missing;missing;  ;  
6983;2019-10-01;1;0;0;;missing;missing;8.00; -   
6984;2019-07-01;1;0;0;;missing;missing;110.18; -   
6985;2019-10-01;1;0;0;;missing;missing;269.18; -   
6986;2019-10-01;1;0;0;;missing;missing;9.60; -   
6987;2019-10-01;1;0;0;;missing;missing;72.62; -   
6988;2019-10-01;1;0;0;;missing;missing;2.78; -   
6989;2019-04-01;1;0;0;;missing;missing;93.87; -   
6990;2019-10-01;1;0;0;;missing;missing;7.44; -   
6991;2019-12-01;1;0;0;;missing;missing;8.93; -   
6992;2019-09-01;1;0;0;;missing;missing;340.02; -   
6993;2019-09-01;1;0;0;;missing;missing;19.80; -   
6994;2019-10-01;1;0;0;;missing;missing;61.35; -   
6995;2019-03-01;1;0;0;;missing;missing; 3.101.60 ; 3.000.00 
6996;2019-10-01;1;0;0;;missing;missing;269.51; -   
6997;2019-07-01;1;0;0;;missing;missing;8.95; -   
6998;2019-02-01;1;0;0;;missing;missing;75.06; -   
6999;2019-10-01;1;0;0;;missing;missing;10.18; -   
7000;2019-07-01;1;0;0;;missing;missing;141.30; -   
7001;2019-06-01;1;0;0;;missing;missing;7.19; -   
7002;2019-04-01;1;0;0;;missing;missing;11.74; -   
7003;2019-04-01;1;0;0;;missing;missing;6.55; -   
7004;2019-04-01;1;0;0;;missing;missing;119.60; -   
7005;2019-04-01;1;0;0;;missing;missing;18.43; -   
7006;2019-12-01;1;0;0;;missing;missing;43.54; -   
7007;2019-10-01;1;0;0;;missing;missing;80.47; -   
7008;2019-07-01;1;0;0;;missing;missing;12.01; -   
7009;2019-07-01;1;0;0;;missing;missing;2.02; -   
7010;2019-04-01;1;0;0;;missing;missing;27.61; -   
7011;2019-06-01;1;0;0;;missing;missing;15.59; -   
7012;2019-04-01;1;0;0;;missing;missing;32.80; -   
7013;2019-05-01;1;0;0;;missing;missing;2.08; -   
7014;2019-09-01;1;0;0;;missing;missing;51.87; -   
7015;2019-04-01;1;0;0;;missing;missing;50.52; -   
7016;2019-10-01;1;0;0;;missing;missing; 2.148.86 ; 1.495.13 
7017;2019-02-01;1;0;0;;missing;missing;  ;  
7018;2019-11-01;1;0;0;;missing;missing;14.64; -   
7019;2019-02-01;1;0;0;;missing;missing;57.13; -   
7020;2019-10-01;1;0;0;;missing;missing;6.20; -   
7021;2019-04-01;1;0;0;;missing;missing;340.78; -   
7022;2019-02-01;1;0;0;;missing;missing;95.55; -   
7023;2019-10-01;1;0;0;;missing;missing;13.88; -   
7024;2019-07-01;1;0;0;;missing;missing;47.83; -   
7025;2019-10-01;1;0;0;;missing;missing;8.00; -   
7026;2019-10-01;1;0;0;;missing;missing; 3.044.61 ; -   
7027;2019-11-01;1;0;0;;missing;missing;28.95; -   
7028;2019-04-01;1;0;0;;missing;missing;131.20; -   
7029;2019-05-01;1;0;0;;missing;missing;13.70; -   
7030;2019-04-01;1;0;0;;missing;missing;12.77; -   
7031;2019-04-01;1;0;0;;missing;missing;21.26; -   
7032;2019-07-01;1;0;0;;missing;missing;7.96; -   
7033;2019-07-01;1;0;0;;missing;missing;3.20; -   
7034;2019-07-01;1;0;0;;missing;missing;69.26; -   
7035;2019-09-01;1;0;0;;missing;missing;75.64; -   
7036;2019-12-01;1;0;0;;missing;missing;  ;  
7037;2019-12-01;1;0;0;;missing;missing;8.11; -   
7038;2019-05-01;1;0;0;;missing;missing;9.46; -   
7039;2019-07-01;1;0;0;;missing;missing;20.84; -   
7040;2019-11-01;1;0;0;;missing;missing;879.57; -   
7041;2019-07-01;1;0;0;;missing;missing;18.95; -   
7042;2019-08-01;1;0;0;;missing;missing; 19.068.15 ; 10.167.05 
7043;2019-09-01;1;0;0;;missing;missing;16.21; -   
7044;2019-07-01;1;0;0;;missing;missing;12.81; -   
7045;2019-09-01;1;0;0;;missing;missing; 23.032.13 ; 20.260.51 
7046;2019-12-01;1;0;0;;missing;missing;31.56; -   
7047;2019-10-01;1;0;0;;missing;missing;19.99; -   
7048;2019-05-01;1;0;0;;missing;missing;64.97; -   
7049;2019-04-01;1;0;0;;missing;missing;17.65; -   
7050;2019-12-01;1;0;0;;missing;missing;9.22; -   
7051;2019-05-01;2;0;0;;missing;missing; 23.114.53 ; 22.365.50 
7052;2019-07-01;1;0;0;;missing;missing;29.64; -   
7053;2019-12-01;1;0;0;;missing;missing;27.56; -   
7054;2019-07-01;1;0;0;;missing;missing;120.13; -   
7055;2019-02-01;1;0;0;;missing;missing;44.82; -   
7056;2019-10-01;1;0;0;;missing;missing;26.55; -   
7057;2019-10-01;1;0;0;;missing;missing;11.80; -   
7058;2019-12-01;1;0;0;;missing;missing;96.54; -   
7059;2019-11-01;20000;0;0;;missing;missing; 6.431.47 ; 27.500.00 
7060;2019-10-01;1;0;0;;missing;missing;  ;  
7061;2019-07-01;1;0;0;;missing;missing;12.63; -   
7062;2019-04-01;1;0;0;;missing;missing;32.37; -   
7063;2019-04-01;1;0;0;;missing;missing;14.51; -   
7064;2019-04-01;1;0;0;;missing;missing;2.00; -   
7065;2019-03-01;1;0;0;;missing;missing; 2.065.19 ; 2.000.00 
7066;2019-06-01;1;0;0;;missing;missing;12.10; -   
7067;2019-05-01;1;0;0;;missing;missing;9.68; -   
7068;2019-05-01;1;0;0;;missing;missing;48.25; -   
7069;2019-06-01;1;0;0;;missing;missing; 2.313.22 ; -   
7070;2019-07-01;1;0;0;;missing;missing;4.45; -   
7071;2019-02-01;1;0;0;;missing;missing;24.19; -   
7072;2019-04-01;1;0;0;;missing;missing;13.11; -   
7073;2019-07-01;1;0;0;;missing;missing;22.25; -   
7074;2019-07-01;1;0;0;;missing;missing;63.82; -   
7075;2019-04-01;1;0;0;;missing;missing; 11.890.65 ; 8.907.57 
7076;2019-12-01;1;0;0;;missing;missing;24.39; -   
7077;2019-07-01;1;0;0;;missing;missing;125.86; -   
7078;2019-09-01;1;0;0;;missing;missing;12.61; -   
7079;2019-07-01;1;0;0;;missing;missing;16.45; -   
7080;2019-04-01;1;0;0;;missing;missing;126.70; -   
7081;2019-07-01;1;0;0;;missing;missing; 2.733.53 ; 2.000.00 
7082;2019-06-01;1;0;0;;missing;missing;14.36; -   
7083;2019-07-01;1;0;0;;missing;missing;35.68; -   
7084;2019-07-01;1;0;0;;missing;missing;95.20; -   
7085;2019-03-01;1;0;0;;missing;missing;134.87; -   
7086;2019-07-01;1;0;0;;missing;missing;226.23; -   
7087;2019-10-01;1;0;0;;missing;missing;66.45; -   
7088;2019-10-01;1;0;0;;missing;missing;46.23; -   
7089;2019-12-01;1;0;0;;missing;missing;16.53; -   
7090;2019-02-01;1;0;0;;missing;missing;15.30; -   
7091;2019-04-01;10000;0;0;;missing;missing;290.01; -   
7092;2019-07-01;1;0;0;;missing;missing;41.23; -   
7093;2019-06-01;1;0;0;;missing;missing; 3.705.49 ; 3.300.00 
7094;2019-02-01;1;0;0;;missing;missing; 45.368.11 ; 10.937.50 
7095;2019-10-01;1;0;0;;missing;missing;53.98; -   
7096;2019-04-01;1;0;0;;missing;missing;20.11; -   
7097;2019-04-01;1;0;0;;missing;missing;102.32; -   
7098;2019-07-01;1;0;0;;missing;missing; 187.862.73 ; 181.151.23 
7099;2019-04-01;1;0;0;;missing;missing;44.06; -   
7100;2019-05-01;1;0;0;;missing;missing;32.65; -   
7101;2019-07-01;1;0;0;;missing;missing;19.52; -   
7102;2019-04-01;1;0;0;;missing;missing;63.52; -   
7103;2019-08-01;1;0;0;;missing;missing;12.00; -   
7104;2019-02-01;1;0;0;;missing;missing;21.36; -   
7105;2019-04-01;1;0;0;;missing;missing; 1.036.10 ; 1.000.00 
7106;2019-07-01;1;0;0;;missing;missing;97.48; -   
7107;2019-04-01;1;0;0;;missing;missing;67.93; -   
7108;2019-05-01;1;0;0;;missing;missing;148.16; -   
7109;2019-06-01;1;0;0;;missing;missing;40.96; -   
7110;2019-05-01;1;0;0;;missing;missing;13.72; -   
7111;2019-03-01;1;0;0;;missing;missing;42.50; -   
7112;2019-10-01;1;0;0;;missing;missing;28.55; -   
7113;2019-03-01;1;0;0;;missing;missing;154.94; -   
7114;2019-08-01;1;0;0;;missing;missing;73.30; -   
7115;2019-07-01;1;0;0;;missing;missing;4.30; -   
7116;2019-12-01;1;0;0;;missing;missing;25.97; -   
7117;2019-09-01;1;0;0;;missing;missing; 4.119.98 ; 4.000.00 
7118;2019-04-01;1;0;0;;missing;missing;39.42; -   
7119;2019-04-01;1;0;0;;missing;missing;1.41; -   
7120;2019-04-01;1;0;0;;missing;missing;92.32; -   
7121;2019-04-01;1;0;0;;missing;missing;28.62; -   
7122;2019-09-01;1;0;0;;missing;missing;18.54; -   
7123;2019-06-01;1;0;0;;missing;missing;45.37; -   
7124;2019-12-01;1;0;0;;missing;missing; 16.839.86 ; 16.801.45 
7125;2019-07-01;1;0;0;;missing;missing;14.63; -   
7126;2019-03-01;1;0;0;;missing;missing;14.55; -   
7127;2019-05-01;1;0;0;;missing;missing;6.90; -   
7128;2019-03-01;1;0;0;;missing;missing;6.00; -   
7129;2019-10-01;1;0;0;;missing;missing;8.00; -   
7130;2019-07-01;1;0;0;;missing;missing;19.13; -   
7131;2019-04-01;1;0;0;;missing;missing;23.06; -   
7132;2019-04-01;2;0;0;;missing;missing; 89.801.88 ; 87.773.36 
7133;2019-04-01;1;0;0;;missing;missing;45.78; -   
7134;2019-09-01;1;0;0;;missing;missing;386.39; -   
7135;2019-05-01;1;0;0;;missing;missing;876.63; -   
7136;2019-05-01;1;0;0;;missing;missing;14.10; -   
